id,org_id,org_name,name,aka,website,social_media,clli,notes,net_count,ix_count,carrier_count,sales_email,sales_phone,region_continent,created,updated,status,address1,address2,city,country,state,zipcode,latitude,longitude
4149,7625,CyrusOne Inc.,CyrusOne London 1,,https://cyrusone.com/locations/united-kingdom/london-one/,"[{'service': 'website', 'identifier': 'https://cyrusone.com/locations/united-kingdom/london-one/'}]",,,1,0,1,,,Europe,2017-06-19T13:49:29Z,2025-09-26T22:49:21Z,ok,12 Liverpool Road,,Slough,GB,,SL1 4QZ,51.523367,-0.621986
4150,7625,CyrusOne Inc.,CyrusOne London 2,,https://cyrusone.com/locations/united-kingdom/london-two/,"[{'service': 'website', 'identifier': 'https://cyrusone.com/locations/united-kingdom/london-two/'}]",,,2,0,1,,,Europe,2017-06-19T13:51:18Z,2025-09-26T22:49:21Z,ok,DC2 Prologis Park Heathrow,Stockley Road,West Drayton,GB,,UB7 9FN,51.503731,-0.44782
4186,17393,Omega Telecom LLC,Omega Telecom Kyiv,,http://omegatelecom.ua/,"[{'service': 'website', 'identifier': 'http://omegatelecom.ua/'}]",,,16,1,0,,,Europe,2017-07-04T09:38:48Z,2025-09-26T22:49:23Z,ok,"Vatslava Havela Blvd., 4",,Kyiv,UA,,03067,50.447913,30.425221
4189,28858,Arelion,Arelion St. Petersburg SAP/M1,,https://www.arelion.com/,"[{'service': 'website', 'identifier': 'https://www.arelion.com/'}]",,,2,0,1,,,Europe,2017-07-05T14:54:01Z,2025-09-26T22:49:23Z,ok,Ulitsa Mayakovskogo 22,Tsentralny District,St. Petersburg,RU,Saint Petersburg,191014,59.937193,30.354629
4192,17409,Espacio Rack,Espacio Rack,,http://espaciorack.com/,"[{'service': 'website', 'identifier': 'http://espaciorack.com/'}]",,"AKA http://www.interdominios.com
AKA Cloud Builders S.A.",0,0,0,,,Europe,2017-07-05T17:20:03Z,2025-09-26T22:49:23Z,ok,Ana Mariscal 5,,Pozuelo de Alarcón,ES,Madrid,28223,40.395981,-3.795879
4229,17166,centron GmbH,centron DC bbg,,https://www.centron.de/,"[{'service': 'website', 'identifier': 'https://www.centron.de/'}]",,,2,0,0,,,Europe,2017-07-19T14:44:25Z,2025-09-26T22:49:25Z,ok,Heganger 29,,Hallstadt,DE,Bavaria,96103,49.913593,10.865089
4231,17528,Netwise Hosting Ltd,Netwise London Central (NLC),,https://www.netwise.co.uk/data-centres/london-central,"[{'service': 'website', 'identifier': 'https://www.netwise.co.uk/data-centres/london-central'}]",,,2,0,0,info@netwise.co.uk,+448454309900,Europe,2017-07-19T17:57:17Z,2025-09-26T22:49:25Z,ok,Netwise House,24 Old Jamaica Road,Bermondsey,GB,London,SE16 4AW,51.49748,-0.07058
4256,17606,Sternforth Ltd.,Dave Geoghegan,,http://www.webworld.ie,"[{'service': 'website', 'identifier': 'http://www.webworld.ie'}]",,,0,0,0,,,Europe,2017-07-28T09:32:50Z,2025-09-26T22:49:27Z,ok,"B15, South City Business Centre",Tallaght,Dublin,IE,Dublin,24,53.280444,-6.3756
4264,4020,Unidata S.p.A.,Unidata IDC-GALERIA,,http://www.unidata.it,"[{'service': 'website', 'identifier': 'http://www.unidata.it'}]",,,7,1,0,,,Europe,2017-08-03T11:17:28Z,2025-09-26T22:49:28Z,ok,"viale Alexandre Gustave Eiffel, 100",,Rome,IT,RM,00148,41.806939,12.336104
4280,4570,NorthC Datacenters,NorthC Almere,NL-AER-01,https://www.northcdatacenters.com/,"[{'service': 'website', 'identifier': 'https://www.northcdatacenters.com/'}]",,"This facility is in the area of Amsterdam, Netherlands.",11,2,8,,+31886233000,Europe,2017-08-08T16:25:29Z,2025-09-26T22:49:29Z,ok,Rondebeltweg 62,,Almere,NL,Flevoland,1329 BG,52.364353,5.268793
4299,17706,NiNet Company DOO,Ninet DC  Nis,,http://www.ninet.rs,"[{'service': 'website', 'identifier': 'http://www.ninet.rs'}]",,,4,1,0,,,Europe,2017-08-10T18:44:29Z,2025-09-26T22:49:32Z,ok,Bulevar Nemanjica 25,,Nis,RS,,18000,43.321724,21.915186
4321,17801,AS43668 LLC,AS43668 Kyiv,,http://as43668.net,"[{'service': 'website', 'identifier': 'http://as43668.net'}]",,,0,0,0,,,Europe,2017-08-17T12:39:27Z,2025-09-26T22:49:33Z,ok,40 Ushinskogo str.,,Kyiv,UA,,03146,50.4229,30.440776
4343,3576,4D Data Centres Ltd,4D Gatwick (Crawley),,http://www.4d-dc.com/,"[{'service': 'website', 'identifier': 'http://www.4d-dc.com/'}]",,"400 rack facility covering 10,000sq ft / 3MVA site located conveniently for Gatwick airport.

HPC racks upto 45kW.

Dark fibre and wave options from Zayo, Lumen, BT, Openreach, Vodafone as well as IP Transit or Layer 2 services back to Docklands facilities.",4,0,0,support@4d-dc.com,+442071830602,Europe,2017-08-23T11:15:30Z,2025-09-26T22:49:33Z,ok,17-19 Kelvin Lane,,Crawley,GB,West Sussex,RH10 9EY,51.132895,-0.17656
4351,17876,South West Communications Group Ltd,South West Communications Exeter,,http://www.swcomms.co.uk,"[{'service': 'website', 'identifier': 'http://www.swcomms.co.uk'}]",,,1,0,0,,,Europe,2017-08-25T15:40:03Z,2025-09-26T22:49:34Z,ok,Moor Lane,Sowton,Exeter,GB,Devon,EX27JF,,
4360,7,Telehouse - Global Data Centers,Telehouse - London (Docklands North Two),,http://www.telehouse.net/,"[{'service': 'website', 'identifier': 'http://www.telehouse.net/'}]",LONDEN,,106,7,8,webenquiries@uk.telehouse.net,+442075120080,Europe,2017-08-28T05:17:23Z,2025-09-26T22:49:34Z,ok,14 Coriander Avenue,,London,GB,,E14 2AA,,
4390,1643,JSC SEVEREN-TELECOM,Prometey Ltd SPB MM11,,https://ptspb.ru,"[{'service': 'website', 'identifier': 'https://ptspb.ru'}]",,,2,1,0,,,Europe,2017-08-31T11:59:38Z,2025-09-26T22:49:38Z,ok,Malaya Morskaya st. 11,,St. Petersburg,RU,,191186,59.935888,30.312865
4391,1643,JSC SEVEREN-TELECOM,Prometey Ltd SPB A6,,https://ptspb.ru,"[{'service': 'website', 'identifier': 'https://ptspb.ru'}]",,,1,0,0,,,Europe,2017-08-31T12:04:18Z,2025-09-26T22:49:38Z,ok,Admiralteyskiy av. 6,,St.Petersburg,RU,,191186,59.936617,30.311
4392,491,NTT DATA's Global Data Centers division,NTT Rhein-Ruhr 1 Data Center (CGN1),,https://datacenter.hello.global.ntt,"[{'service': 'website', 'identifier': 'https://datacenter.hello.global.ntt'}]",,,0,0,0,dc.emea.info@global.ntt,+496978012190,Europe,2017-08-31T19:46:49Z,2025-09-26T22:49:38Z,ok,Friedrich-Wöhler Str. 67,,Bonn,DE,Nordrhein-Westfalen,53117,50.74822,7.0743
4400,13415,3U TELECOM GmbH,3U Rechenzentrum Frankfurt,,http://www.3utelecom.de,"[{'service': 'website', 'identifier': 'http://www.3utelecom.de'}]",,,2,0,0,,,Europe,2017-09-05T10:55:51Z,2025-09-26T22:49:38Z,ok,Im Galluspark 17,,Frankfurt,DE,Hessen,60326,50.098599,8.635693
4401,13415,3U TELECOM GmbH,3U Rechenzentrum Marburg,,http://www.3utelecom.de,"[{'service': 'website', 'identifier': 'http://www.3utelecom.de'}]",,,1,0,0,,,Europe,2017-09-05T10:57:18Z,2025-09-26T22:49:38Z,ok,Frauenbergstr. 31-33,,Marburg,DE,Hessen,35039,50.791026,8.766395
4404,3844,VIRTUS Data Centres,VIRTUS LONDON2 (Hayes),,http://2.virtusdatacentres.com/LONDON-2,"[{'service': 'website', 'identifier': 'http://2.virtusdatacentres.com/LONDON-2'}]",,,6,2,1,,,Europe,2017-09-05T13:13:22Z,2025-09-26T22:49:39Z,ok,VIRTUS Data Centre,"Western International Park, Hayes Road",Hayes,GB,,UB2 5XX,51.515786,-0.140295
4405,3844,VIRTUS Data Centres,VIRTUS LONDON3 (Slough),,https://virtusdatacentres.com/locations/london-3-slough,"[{'service': 'website', 'identifier': 'https://virtusdatacentres.com/locations/london-3-slough'}]",,,0,0,0,,,Europe,2017-09-05T13:15:45Z,2025-09-26T22:49:39Z,ok,14 Liverpool Road,Slough Trading Estate,Slough,GB,,SL1 4QZ,51.523143,-0.622406
4425,3484,Previder B.V.,Previder PDC1,,http://www.previder.nl,"[{'service': 'website', 'identifier': 'http://www.previder.nl'}]",,,10,0,4,,,Europe,2017-09-11T08:21:51Z,2025-09-26T22:49:40Z,ok,Expolaan 50,,Hengelo,NL,Overijssel,7556BE,52.285117,6.767891
4431,17992,Bicos Computer GmbH,BICOS COMPUTER GmbH,,http://www.bicos.de,"[{'service': 'website', 'identifier': 'http://www.bicos.de'}]",,,0,0,0,,,Europe,2017-09-12T07:05:10Z,2025-09-26T22:49:40Z,ok,Gustav-Winkler-Str. 22,,Bielefeld,DE,NRW,33607,51.989883,8.622383
4432,10523,Coolhousing s.r.o.,DC Coolhousing - Prague,,http://www.coolhousing.net,"[{'service': 'website', 'identifier': 'http://www.coolhousing.net'}]",,,5,0,0,,,Europe,2017-09-12T09:01:33Z,2025-09-26T22:49:40Z,ok,Vinohradská 2405/190,,Prague,CZ,,130 00,50.0782,14.473867
4440,1232,"Fundacao para a Ciencia e a Tecnologia, I.P.",FCCN itconic,,http://www.gigapix.pt,"[{'service': 'website', 'identifier': 'http://www.gigapix.pt'}]",,,1,0,0,,,Europe,2017-09-15T10:16:53Z,2025-09-26T22:49:41Z,ok,"Av. Severiano Falcao, 14",,Prior Velho,PT,Lisboa,2685-378,38.787923,-9.12364
4459,18066,"ACTIVE 24, s.r.o.","Radiokomunikace, a.s.",,https://www.cra.cz/,"[{'service': 'website', 'identifier': 'https://www.cra.cz/'}]",,,1,0,0,,,Europe,2017-09-21T20:48:44Z,2025-09-26T22:49:41Z,ok,Mahlerovy sady 2699/1,,Prague,CZ,,13000,50.080979,14.451776
4460,18066,"ACTIVE 24, s.r.o.",Casablanca INT s.r.o.,,https://www.casablanca.cz/,"[{'service': 'website', 'identifier': 'https://www.casablanca.cz/'}]",,,4,0,0,,,Europe,2017-09-21T20:51:30Z,2025-09-26T22:49:42Z,ok,Vinohradská 184,,Prague,CZ,,130 52,50.078067,14.472131
4462,18063,Imerja Ltd,Elstree Customer Hosting Centre,,http://www.intercity.technology/,"[{'service': 'website', 'identifier': 'http://www.intercity.technology/'}]",,,1,0,0,,,Europe,2017-09-22T08:20:52Z,2025-09-26T22:49:42Z,ok,Regent House,Theobald Street,Borehamwood,GB,Herts,WD6 4RS,51.653994,-0.280006
4463,18063,Imerja Ltd,Bolton Customer Hosting Centre,,http://www.intercity.technology/,"[{'service': 'website', 'identifier': 'http://www.intercity.technology/'}]",,,1,0,0,,,Europe,2017-09-22T08:22:20Z,2025-09-26T22:49:42Z,ok,"Hallmark House, Paragon Business Park",Chorley New Road,Bolton,GB,Greater Manchester,BL6 6HG,53.585077,-2.526218
4472,41935,UltraEdge,UltraEdge Rezé,,https://www.ultraedge.com,"[{'service': 'linkedin', 'identifier': 'ultra-edge'}, {'service': 'website', 'identifier': 'https://www.ultraedge.com'}]",,,5,0,2,,,Europe,2017-09-27T16:43:17Z,2025-11-25T09:36:31Z,ok,24 rue Felix Eboué,,Rezé,FR,Loire Atlantique,44400,47.196473,-1.561053
4475,4938,Telepoint OOD,TELEPOINT Montana,,https://www.telepoint.bg/,"[{'service': 'website', 'identifier': 'https://www.telepoint.bg/'}]",,,5,0,2,,,Europe,2017-09-28T07:28:36Z,2025-09-26T22:49:43Z,ok,78 Treti Mart blvd.,,Montana,BG,,3400,43.406185,23.225133
4478,6013,Switch Datacenter Group,Switch Datacenters AMS2,,http://www.switchdatacenters.com,"[{'service': 'website', 'identifier': 'http://www.switchdatacenters.com'}]",,,3,0,4,,,Europe,2017-09-29T07:38:49Z,2025-09-26T22:49:43Z,ok,Polanerbaan 1,,Woerden,NL,,3447GN,52.0818,4.892822
4483,17639,Keppel Data Centres Holding Pte Ltd,Keppel Data Centres | Keppel DC Frankfurt 1,,http://www.keppeldatacentres.com,"[{'service': 'website', 'identifier': 'http://www.keppeldatacentres.com'}]",,"Keppel DC FRA 1
KDC FRA 1",3,1,0,,,Europe,2017-10-02T11:48:28Z,2025-09-26T22:49:44Z,ok,Heinrich-Lanz-Allee 47,,Frankfurt,DE,Hessen,60437,50.195395,8.639651
4484,17639,Keppel Data Centres Holding Pte Ltd,Keppel Data Centres | Keppel DC Dublin 1,,http://www.keppeldatacentres.com,"[{'service': 'website', 'identifier': 'http://www.keppeldatacentres.com'}]",,"Keppel DC Dublin 1
Keppel DC DUB 1",8,0,1,,,Europe,2017-10-02T11:55:07Z,2025-09-26T22:49:44Z,ok,"Unit 4033-4035 Citywest Business Campus, Naas Road, Dublin 24, Ireland",Citywest Business Park,Dublin,IE,Leinster,,53.291529,-6.416334
4485,17639,Keppel Data Centres Holding Pte Ltd,Keppel Data Centres | Keppel DC Almere 2,,https://www.keppeldatacentres.com/,"[{'service': 'website', 'identifier': 'https://www.keppeldatacentres.com/'}]",,Almere Data Centre 2,0,0,0,,,Europe,2017-10-02T12:30:52Z,2025-09-26T22:49:44Z,ok,Rondebeltweg 62,,Almere,NL,,1329 BG,52.364554,5.268639
4486,17639,Keppel Data Centres Holding Pte Ltd,Keppel Data Centres | Keppel DC Almere 1,,https://www.keppeldatacentres.com/,"[{'service': 'website', 'identifier': 'https://www.keppeldatacentres.com/'}]",,Almere Data Centre,3,0,1,,,Europe,2017-10-02T12:32:20Z,2025-09-26T22:49:44Z,ok,Rondebeltweg 62,,Almere,NL,,1329 BG,52.364554,5.268639
4487,17639,Keppel Data Centres Holding Pte Ltd,Keppel Data Centres | GV7 Data Centre,,http://www.keppeldatacentres.com,"[{'service': 'website', 'identifier': 'http://www.keppeldatacentres.com'}]",,GV7 Data Centre,0,0,0,,,Europe,2017-10-02T12:37:20Z,2025-09-26T22:49:45Z,ok,7 Greenwich View Place,Millharbour Road,London,GB,,E14 9NN,51.494644,-0.018318
4504,18204,pronexon GmbH,Pronexon Datacenter,,https://www.pronexon.de,"[{'service': 'website', 'identifier': 'https://www.pronexon.de'}]",,,0,0,0,,,Europe,2017-10-10T13:14:15Z,2025-09-26T22:49:45Z,ok,Am Heilbrunnen 115,,Reutlingen,DE,,72766,48.509039,9.22433
4508,14033,Qendra Nderuniversitare e Sherbimeve dhe Rrjeti Telematik,RASH - ANIX,,http://www.rash.al,"[{'service': 'website', 'identifier': 'http://www.rash.al'}]",,,11,1,1,,,Europe,2017-10-11T12:33:21Z,2026-02-03T21:45:15Z,ok,Rruga e Durrësit 219,,Tirana,AL,Tirana,1001,41.332467,19.806942
4521,1290,CITIC Telecom CPC Netherlands B.V.,CITIC Telecom CPC Netherlands B.V.,,http://www.citictel-cpc.com,"[{'service': 'website', 'identifier': 'http://www.citictel-cpc.com'}]",,,0,0,0,,,Europe,2017-10-18T13:47:15Z,2025-09-26T22:49:47Z,ok,"Karspeldreef 8, 7th floor",,Amsterdam,NL,CJ,1101,52.305474,4.949249
4545,10787,ServerHouse,ServerHouse F2,,http://www.serverhouse.co.uk,"[{'service': 'website', 'identifier': 'http://www.serverhouse.co.uk'}]",,"ServerHouse's 4th Datacentre, Fareham 2,
22,000 sq/ft Tier III space",1,0,0,,,Europe,2017-10-26T13:34:58Z,2025-09-26T22:49:48Z,ok,14 Brunel Way,Fareham,Fareham,GB,Hampshire,PO15 5TX,50.867745,-1.24561
4554,18338,Klixa Group,Klixa Muttenz,,https://www.klixa.ch,"[{'service': 'website', 'identifier': 'https://www.klixa.ch'}]",,,1,0,0,,,Europe,2017-10-27T21:10:58Z,2025-10-05T15:23:12Z,ok,Falkensteinerstrasse 2,,Muttenz,CH,BL,4132,47.527786,7.65602
4555,13100,INFONET EE,INFONET DC,,https://infonetdc.com/en/data-center/,"[{'service': 'website', 'identifier': 'https://infonetdc.com/en/data-center/'}]",,"Infonet DC is the modern, commercial, carrier neutral Tier 3 datacenter in Tallinn / Estonia.

Phone: +372 6400084

Email: sales@infonetdc.com",26,7,1,,,Europe,2017-10-29T20:48:33Z,2025-09-26T22:49:50Z,ok,3R Laevastiku,,Tallinn,EE,Harjumaa,10133,59.45716,24.693153
4562,17337,"Infium, UAB",Infium Baltic,,http://www.lixp.lt/en/,"[{'service': 'website', 'identifier': 'http://www.lixp.lt/en/'}]",,,1,1,0,,,Europe,2017-10-31T12:47:32Z,2025-09-26T22:49:50Z,ok,J.Baltrusaicio g. 9,,Vilnius,LT,Vilnius,LT-06145,54.723907,25.239697
4566,1196,Seeweb Srl,Seeweb Milano Caldera,,https://www.seeweb.it/,"[{'service': 'website', 'identifier': 'https://www.seeweb.it/'}]",,,51,3,5,info@seeweb.it,+390287365100,Europe,2017-10-31T21:48:26Z,2025-09-26T22:49:50Z,ok,Via Caldera 21,Edificio B,Milan,IT,(MI),20153,45.476177,9.103887
4591,17983,KIO,KIO Murcia 1 (MUR1),KIO MUR1,http://www.kio.tech,"[{'service': 'website', 'identifier': 'http://www.kio.tech'}]",,"Calle Santiago Navarro, 8, 30100 Murcia, España

Coordenadas: 38.0243146,-1.1730799,17z

https://g.page/KIONetworksEspana?share",2,0,0,jalmagro@kionetworks.es,,Europe,2017-11-07T00:01:14Z,2025-09-26T22:49:52Z,ok,Calle Santiago Navarro 8,Espinardo,Murcia,ES,España,30100,38.024856,-1.168926
4597,1583,Sevilla Datacenter,Sevilla Datacenter,SVQ Datacenter,https://www.sevilladatacenter.com,"[{'service': 'x', 'identifier': 'sevilladatac'}, {'service': 'linkedin', 'identifier': 'sevilla-datacenter'}, {'service': 'website', 'identifier': 'https://www.sevilladatacenter.com'}]",,,9,0,0,,,Europe,2017-11-07T10:33:10Z,2025-09-26T22:49:53Z,ok,"Nicolas Copernico, 18",San Jose de la Rinconada,Seville,ES,,ES,37.4847,-5.93039
4598,12881,STACK infrastructure Switzerland S.A.,STACK infrastructure GEN02,,https://www.stackinfra.com/locations/geneva/?data_center=gen02,"[{'service': 'website', 'identifier': 'https://www.stackinfra.com/locations/geneva/?data_center=gen02'}]",,"14’400 sqm IT colocation space, 40MW available power",6,0,1,,,Europe,2017-11-07T11:39:33Z,2025-09-26T22:49:54Z,ok,Route des Avouillons 32,,Gland,CH,VD,1196,46.414502,6.265033
4615,18261,"UAB ""Baltnetos komunikacijos""",Baltneta TIER3 Datacenter,,https://www.balt.net/collocation/data-center-infrastructure/,"[{'service': 'website', 'identifier': 'https://www.balt.net/collocation/data-center-infrastructure/'}]",,,6,1,0,,,Europe,2017-11-14T09:44:29Z,2025-09-26T22:49:55Z,ok,Liepkalnio st. 160C,,Vilnius,LT,,02121,54.63746,25.306727
4623,18261,"UAB ""Baltnetos komunikacijos""",Baltneta TIER2 Datacenter,,https://www.balt.net/duomenu-centras/,"[{'service': 'website', 'identifier': 'https://www.balt.net/duomenu-centras/'}]",,,1,0,0,,,Europe,2017-11-16T11:56:30Z,2025-09-26T22:49:55Z,ok,Paneriu g. 26,,Vilnius,LT,,03209,54.669364,25.270851
4627,2,"Equinix, Inc.","Equinix AM4 - Amsterdam, Science Park",,https://www.equinix.com/locations/netherlands-colocation/amsterdam-data-centers/am4/,"[{'service': 'website', 'identifier': 'https://www.equinix.com/locations/netherlands-colocation/amsterdam-data-centers/am4/'}]",AMSTNL,"This facility is part of an Equinix Campus with diverse, sub-10km [Campus Cross Connects] (https://www.equinix.com/resources/data-sheets/cross-connects/) available to the following IBX's:

[Amsterdam AM3] (https://www.peeringdb.com/fac/1320)

Additional connectivity within the metro using [Fibre Connect] (https://www.equinix.com/resources/data-sheets/fiber-connect) is available to the following IBX's:

[Amsterdam AM1/AM2] (https://www.peeringdb.com/fac/375)

[Amsterdam AM5] (https://www.peeringdb.com/fac/1236)

[Amsterdam AM6] (https://www.peeringdb.com/fac/2906)

[Amsterdam AM7] (https://www.peeringdb.com/fac/62)

[Amsterdam AM11] (https://www.peeringdb.com/fac/1222)",62,10,13,,,Europe,2017-11-16T15:19:39Z,2025-09-26T22:49:55Z,ok,Science Park 610,,Amsterdam,NL,NH,1098 XH,52.354686,4.958827
4642,18572,"Dat, s.r.o.","Dat, s.r.o",,http://www.dat.cz,"[{'service': 'website', 'identifier': 'http://www.dat.cz'}]",,,0,0,0,,,Europe,2017-11-22T11:20:29Z,2025-09-26T22:49:56Z,ok,Jiriho z Podebrad 1212,,Uherske Hradiste,CZ,Czech Republic,68601,49.065023,17.459679
4663,9432,Intred SpA,INTRED-DC-CRETA,,https://www.intred.it,"[{'service': 'website', 'identifier': 'https://www.intred.it'}]",,,0,0,0,,,Europe,2017-11-28T13:20:14Z,2025-09-26T22:49:56Z,ok,Via Creta nr. 15,,Brescia,IT,Lombardia,25124,45.528561,10.214249
4664,9432,Intred SpA,INTRED-DC-TAMBURINI,,https://www.intred.it,"[{'service': 'website', 'identifier': 'https://www.intred.it'}]",,,0,0,0,,,Europe,2017-11-28T13:21:16Z,2025-09-26T22:49:56Z,ok,via Pietro Tamburini nr. 3,,Brescia,IT,Lombardia,25136,45.577595,10.230506
4670,18622,Trivenet S.r.l.,Trivenet,,http://www.trivenet.it,"[{'service': 'website', 'identifier': 'http://www.trivenet.it'}]",,,1,0,0,info@trivenet.it,+390499988200,Europe,2017-11-29T08:51:05Z,2025-09-26T22:49:57Z,ok,"Via Croce Rossa, 48",,Padova,IT,,35129,45.410084,11.911646
4671,18623,NS3 srl,NS3 - PD02,,https://www.ns3.it/,"[{'service': 'website', 'identifier': 'https://www.ns3.it/'}]",,,4,0,0,,,Europe,2017-11-29T08:53:11Z,2025-09-26T22:49:57Z,ok,"Via Lisbona, 7",,Padova,IT,,35127,45.391996,11.944702
4687,18645,Datacenter.com Netherlands B.V.,Datacenter.com AMS1,,https://datacenter.com/data-centers,"[{'service': 'website', 'identifier': 'https://datacenter.com/data-centers'}]",,,12,0,3,,,Europe,2017-12-01T14:15:51Z,2025-09-26T22:49:59Z,ok,Keienbergweg 22,,Amsterdam,NL,,1101 GB,52.309485,4.935572
4703,17393,Omega Telecom LLC,Omega Telecom Dnipro,,http://omegatelecom.ua/,"[{'service': 'website', 'identifier': 'http://omegatelecom.ua/'}]",,,6,1,0,,,Europe,2017-12-06T09:37:56Z,2025-09-26T22:50:00Z,ok,"3, Korolenko str",,Dnipro,UA,,4900,,
4704,2,"Equinix, Inc.","Equinix FR6 - Frankfurt, West",,https://www.equinix.com/locations/germany-colocation/frankfurt-data-centers/fr6/,"[{'service': 'website', 'identifier': 'https://www.equinix.com/locations/germany-colocation/frankfurt-data-centers/fr6/'}]",FRNKGE,"This facility is part of an Equinix Campus with diverse, sub-10km [Campus Cross Connects] (https://www.equinix.com/resources/data-sheets/cross-connects/) available to the following IBX's:

[Frankfurt FR4] (https://www.peeringdb.com/fac/683)

[Frankfurt FR8] (https://www.peeringdb.com/fac/11840)


Additional connectivity within the metro using [Fibre Connect] (https://www.equinix.com/resources/data-sheets/fiber-connect) is available to the following IBX's:

[Frankfurt FR5] (https://www.peeringdb.com/fac/60)

[Frankfurt FR7] (https://www.peeringdb.com/fac/74)",61,8,10,,,Europe,2017-12-06T10:42:12Z,2025-09-26T22:50:00Z,ok,Lärchenstrasse 110,,Frankfurt,DE,,65933,50.097939,8.587964
4707,8592,Digital Realty,Digital Realty (ROM0),Wind Tre,https://www.digitalrealty.com/,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com/'}]",,Interxion's current colocation services in Rome are offered from within a partner data centre. The facility is owned by Wind Tre.,6,1,0,sales@digitalrealty.com,+44 (0)207 954 9100,Europe,2017-12-08T10:45:20Z,2025-09-26T22:50:01Z,ok,"282, Via Di Tor Cervara",,Rome,IT,,00155,41.909377,12.588295
4710,18604,Soluciones Corporativas IP (SCIP),ParcBit CPD Palma,,http://www.parcbit.es,"[{'service': 'website', 'identifier': 'http://www.parcbit.es'}]",,,1,0,0,,,Europe,2017-12-08T20:43:49Z,2025-09-26T22:50:01Z,ok,Carrer de Laura Bassi ParcBit,,Palma,ES,Baleares,07121,39.634325,2.631838
4730,18763,"UAB ""Esnet""",Esnet,,https://www.vpsnet.com,"[{'service': 'website', 'identifier': 'https://www.vpsnet.com'}]",,,0,0,0,,,Europe,2017-12-14T17:23:58Z,2025-09-26T22:50:02Z,ok,Zuvedru 36,,Vilnius,LT,Vilnius,LT10103,54.734677,25.33237
4762,14113,IX Liverpool Limited,DC02 - The Tapestry,,http://www.thetapestry.co.uk,"[{'service': 'website', 'identifier': 'http://www.thetapestry.co.uk'}]",,"DC located in the basement of the newly completed Tapestry building for IX Liverpool that hosts the ""Mersey"" LAN and Internet of Things LAN for members to connect and peer locally or remotely.

Facilities include co-location for switching or full size rack space for servers and appliances and various layer 2 connections to cloud providers such as :

Amazon Web Services, Google Cloud Platform, Salesforce.com, Oracle Cloud, IBM Bluemix, SAP, Alibaba Cloud, Webair & Telecoms Cloud

LINX IXP Reseller ports also available so members can peer on the London LINX LAN's here in Liverpool, or members on the London LAN's can peer remotely at IX Liverpool.

See www.ixliverpool.net for more information on this space.",0,4,0,,,Europe,2017-12-19T17:45:29Z,2025-09-26T22:50:08Z,ok,68-76 Kempston St,,Liverpool,GB,Merseyside,L3 8ET,53.410527,-2.971513
4772,8592,Digital Realty,Digital Realty Amsterdam AMS15-16,Digital Realty De President,https://www.digitalrealty.com,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com'}]",,There is a pre-installed DLR Metro Ethernet solution between Interxion De President and Interxion Science Park Campus and Interxion Amstel Business Park. This includes 1G and 10G Managed Ethernet.,1,0,3,sales@digitalrealty.com,+31208807700,Europe,2017-12-21T23:25:00Z,2025-09-26T22:50:09Z,ok,Jan Wijsmullerdreef 2132,De President Business Park,Hoofddorp,NL,,2132 PZ,52.290296,4.679718
4780,18820,"Suchasni informatsiyni merezhi, Ltd",IF-IX,,http://ix.if.ua/en/,"[{'service': 'website', 'identifier': 'http://ix.if.ua/en/'}]",,,2,1,0,,,Europe,2017-12-23T23:20:48Z,2025-09-26T22:50:10Z,ok,"Sichovuh Striltciv str. 16, app.1A",,Ivano-Frankivsk,UA,Ivano-Frankivsk,76018,48.919545,24.707108
4782,17040,IMAQLIQ SERVICE Ltd,Data-Center IMAQLIQ,,http://iqdata.center,"[{'service': 'website', 'identifier': 'http://iqdata.center'}]",,,15,4,1,,,Europe,2017-12-25T13:48:54Z,2025-09-26T22:50:10Z,ok,Sedova 11B,,St. Petersburg,RU,,192019,59.899711,30.401316
4795,18871,Connect plus s.r.o.,Connect plus s.r.o.,,http://www.connectplus.cz,"[{'service': 'website', 'identifier': 'http://www.connectplus.cz'}]",,,0,0,0,,,Europe,2018-01-02T10:48:11Z,2025-09-26T22:50:11Z,ok,Učňovská 100/1 Praha 9,,Prague,CZ,CZ,25065,50.091355,14.501636
4796,8592,Digital Realty,Digital Realty Frankfurt FRA29-32,Interxion Frankfurt (Wilhelm-Fay-Straße),https://www.digitalrealty.com/data-centers/frankfurt/wilhelm-fay-strasse-65936-frankfurt-am-main-deutschland,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com/data-centers/frankfurt/wilhelm-fay-strasse-65936-frankfurt-am-main-deutschland'}]",,,8,3,2,sales@digitalrealty.com,+4969401470,Europe,2018-01-03T00:09:10Z,2025-09-26T22:50:11Z,ok,Wilhelm-Fay-Straße 24,,Frankfurt,DE,Hessia,65936,50.127174,8.585565
4798,8592,Digital Realty,Digital Realty London LGW16,Interxion London (Crawley),https://www.digitalrealty.com/data-centers/london/connect-way-crawley,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com/data-centers/london/connect-way-crawley'}]",,,1,0,0,sales@digitalrealty.com,+442079549100,Europe,2018-01-03T03:09:28Z,2025-09-26T22:50:11Z,ok,"North Building, Power Avenue","Manor Royal, Principal Park Campus",Crawley,GB,,RH10 9BE,,
